id,area,match,key,context,en,zh,status,notes,card_id,card_set,field
car_f0666ab84826,cards_lua,lua,,card=Wildcall Staff;field=display_name;set=RoV,Wildcall Staff,野性呼唤法杖,draft,,Wildcall Staff,RoV,display_name
car_af29147a472c,cards_lua,lua,,card=Wildcall Staff;field=effect_text;set=RoV,"Once per turn, you pay 2R less to acquire a card with Treasure under it.",每回合一次，你支付 2符文少支付以 获取卡牌以 宝藏其下它.,draft,pass6,Wildcall Staff,RoV,effect_text
car_d90388107ea9,cards_lua,lua,,card=Cognition Courier;field=display_name;set=RoV,Cognition Courier,认知信使,draft,,Cognition Courier,RoV,display_name
car_b6970ee0bb9c,cards_lua,lua,,card=Cognition Courier;field=effect_text;set=RoV,"Gain 2R.
ENERGIZE: You pay 1R less the next time you acquire a Construct this turn for each 1E you have gained this turn.","获得2符文.
充能： 你少支付 1 符文下次你获取神器本回合以 每个 1E你拥有已获得本回合.",draft,pass6,Cognition Courier,RoV,effect_text
car_b456d0eac807,cards_lua,lua,,card=Foresight Monacle;field=display_name;set=RoV,Foresight Monacle,预见单片镜,draft,,Foresight Monacle,RoV,display_name
car_d348b6ac764f,cards_lua,lua,,card=Foresight Monacle;field=effect_text;set=RoV,"ENERGIZE 4E: Once this turn, gain 1R for each Mechana Construct you control.",充能 4E: 本回合一次， 获得1符文以 每个机械神器你控制的.,draft,kw_pass3;pass11,Foresight Monacle,RoV,effect_text
car_b4aede7c0c6e,cards_lua,lua,,card=Magnet Monk;field=display_name;set=RoV,Magnet Monk,磁僧侣,draft,,Magnet Monk,RoV,display_name
car_b8ac36f8ad3a,cards_lua,lua,,card=Magnet Monk;field=effect_text;set=RoV,"Gain 2P.
Gain 1E for each faction among Constructs you control.","获得2战力.
获得1E以每个派系在你控制的神器之中.",draft,,Magnet Monk,RoV,effect_text
car_cd84436e528d,cards_lua,lua,,card=Omnicron;field=display_name;set=RoV,Omnicron,全时者,draft,,Omnicron,RoV,display_name
car_f838da5269bf,cards_lua,lua,,card=Omnicron;field=effect_text;set=RoV,"FATE: When this enters the center row, for each Treasure under this, ","天命： 当此牌进入中央牌列时, 以每个宝藏此牌下方,",draft,pass6,Omnicron,RoV,effect_text
car_44ad824c79cf,cards_lua,lua,,card=Portabillet;field=display_name;set=RoV,Portabillet,便携弹,draft,,Portabillet,RoV,display_name
car_c808f36318b6,cards_lua,lua,,card=Portabillet;field=effect_text;set=RoV,"Once per turn, when you play a Mechana Construct (including this one), draw a card.
ENERGIZE 5E: Once this turn, draw a card.","每回合一次，当你 打出机械神器 (包括此牌), 抽一张牌.
充能 5E: 本回合一次， 抽一张牌.",draft,kw_pass3;pass6;pass11,Portabillet,RoV,effect_text
car_bf0ed69b8309,cards_lua,lua,,card=Prototype CH32;field=display_name;set=RoV,Prototype CH32,原型CH32,draft,,Prototype CH32,RoV,display_name
car_297f4738ae5f,cards_lua,lua,,card=Prototype CH32;field=effect_text;set=RoV,"ENERGIZE 1E: Once this turn, when you acquire a Mechana Construct, you may put it directly into play.","充能 1E: 本回合一次， 当你获取机械神器, 你可以将其直接进入战场.",draft,kw_pass3;pass11;pass13,Prototype CH32,RoV,effect_text
car_76a29c27aff7,cards_lua,lua,,card=Reactor Shrine;field=display_name;set=RoV,Reactor Shrine,反应堆神龛,draft,,Reactor Shrine,RoV,display_name
car_d68176a94a55,cards_lua,lua,,card=Reactor Shrine;field=effect_text;set=RoV,"ENERGIZE 2E: Once this turn, gain 1H for each Mechana Construct you control.",充能 2E: 本回合一次， 获得1荣誉以 每个机械神器你控制的.,draft,kw_pass3;pass11,Reactor Shrine,RoV,effect_text
car_afd7223bcdbf,cards_lua,lua,,card=Skyrocket Drone;field=display_name;set=RoV,Skyrocket Drone,冲天无人机,draft,,Skyrocket Drone,RoV,display_name
car_a0af3c95caae,cards_lua,lua,,card=Skyrocket Drone;field=effect_text;set=RoV,Gain 1R and an additional 1R if you control a Construct.,获得1符文和 额外的 1符文若 你控制的神器.,draft,,Skyrocket Drone,RoV,effect_text
car_0a6e0dd778c3,cards_lua,lua,,card=Zeta Arsenal;field=display_name;set=RoV,Zeta Arsenal,泽塔武库,draft,,Zeta Arsenal,RoV,display_name
car_483d87726fa9,cards_lua,lua,,card=Zeta Arsenal;field=effect_text;set=RoV,"ENERGIZE 3E: Once this turn, gain 1P for each Mechana Construct you control.",充能 3E: 本回合一次， 获得1战力以 每个机械神器你控制的.,draft,kw_pass3;pass11,Zeta Arsenal,RoV,effect_text
car_b0ee2be6f5f2,cards_lua,lua,,card=Blackwatch Vanquisher;field=display_name;set=RoV,Blackwatch Vanquisher,黑卫征服者,draft,,Blackwatch Vanquisher,RoV,display_name
car_25df7a9a900f,cards_lua,lua,,card=Blackwatch Vanquisher;field=effect_text;set=RoV,"Gain 2P.
ENERGIZE 3E: Gain an additional 2P.","获得2战力.
充能 3E: 获得额外的 2战力.",draft,kw_pass3,Blackwatch Vanquisher,RoV,effect_text
car_c65cafd8530f,cards_lua,lua,,card=Darkwalker;field=display_name;set=RoV,Darkwalker,暗行者,draft,,Darkwalker,RoV,display_name
car_620ab9b27d9e,cards_lua,lua,,card=Darkwalker;field=effect_text;set=RoV,"Gain 2P.
ENERGIZE 1E: You may banish a card in your hand or discard pile.","获得2战力.
充能 1E: 你可以从你的手牌或弃牌堆放逐一张卡牌.",draft,kw_pass3;pass13,Darkwalker,RoV,effect_text
car_b6de19177d30,cards_lua,lua,,card=Illiya the Demonborn;field=display_name;set=RoV,Illiya the Demonborn,伊利亚魔生,draft,,Illiya the Demonborn,RoV,display_name
car_717e1d0dd89e,cards_lua,lua,,card=Illiya the Demonborn;field=effect_text;set=RoV,"Gain 4P.
ENERGIZE: Gain an additional 1P for each 1E you have gained this turn.","获得4战力.
充能： 获得额外的 1战力以 每个 1E你拥有已获得本回合.",draft,,Illiya the Demonborn,RoV,effect_text
car_541f671f3781,cards_lua,lua,,card=Nyxian Spiritcaster;field=display_name;set=RoV,Nyxian Spiritcaster,尼克斯魂咏者,draft,,Nyxian Spiritcaster,RoV,display_name
car_57b7b7e965f5,cards_lua,lua,,card=Nyxian Spiritcaster;field=effect_text;set=RoV,"Gain 3E.
Draw a card.","获得3E.
抽一张牌.",draft,,Nyxian Spiritcaster,RoV,effect_text
car_f286c0a0b170,cards_lua,lua,,card=Spirit Merchant;field=display_name;set=RoV,Spirit Merchant,精魂商人,draft,,Spirit Merchant,RoV,display_name
car_ec057e1af2a2,cards_lua,lua,,card=Spirit Merchant;field=effect_text;set=RoV,"FATE: When this enters the center row, for each Treasure under this, ","天命： 当此牌进入中央牌列时, 以每个宝藏此牌下方,",draft,pass6,Spirit Merchant,RoV,effect_text
car_a31691de4c7d,cards_lua,lua,,card=Tome of Erabus;field=display_name;set=RoV,Tome of Erabus,典籍埃拉布斯,draft,,Tome of Erabus,RoV,display_name
car_c25154e684bc,cards_lua,lua,,card=Tome of Erabus;field=effect_text;set=RoV,"Once per turn, gain 1E.",每回合一次，获得1E.,draft,,Tome of Erabus,RoV,effect_text
car_b6f70f25e389,cards_lua,lua,,card=Treasure Hunter;field=display_name;set=RoV,Treasure Hunter,宝藏猎手,draft,,Treasure Hunter,RoV,display_name
car_75f224990430,cards_lua,lua,,card=Treasure Hunter;field=effect_text;set=RoV,"Gain 2P.
You may pay 1P less the next time you defeat a Monster with Treasure under it this turn.","获得2战力.
你可以支付 1战力更低下次你击败一个怪物以 宝藏其下它 本回合.",draft,,Treasure Hunter,RoV,effect_text
car_e5813dad8ce7,cards_lua,lua,,card=Voidfeeder;field=display_name;set=RoV,Voidfeeder,饲虚者,draft,,Voidfeeder,RoV,display_name
car_5e24ff092e3f,cards_lua,lua,,card=Voidfeeder;field=effect_text;set=RoV,"Once per turn, gain 1P.
ENERGIZE 2E: Once this turn, you may banish a card in your hand or discard pile.","每回合一次，获得1战力.
充能 2E: 本回合一次， 你可以从你的手牌或弃牌堆放逐一张卡牌.",draft,kw_pass3;pass11;pass13,Voidfeeder,RoV,effect_text
car_8b8df726478d,cards_lua,lua,,card=Deviant Fiend;field=display_name;set=RoV,Deviant Fiend,畸变邪魔,draft,,Deviant Fiend,RoV,display_name
car_b215f1a71585,cards_lua,lua,,card=Deviant Fiend;field=effect_text;set=RoV,"REWARD: Gain 3H.
ENERGIZE: Gain an additional 1H for each 1E you have gained this turn.","奖励： 获得3荣誉.
充能： 获得额外的 1荣誉以 每个 1E你拥有已获得本回合.",draft,,Deviant Fiend,RoV,effect_text
car_62f2324088f4,cards_lua,lua,,card=Firestorm Effigy;field=display_name;set=RoV,Firestorm Effigy,火暴偶像,draft,,Firestorm Effigy,RoV,display_name
car_bd8b63e3c74a,cards_lua,lua,,card=Firestorm Effigy;field=effect_text;set=RoV,"REWARD: Gain 3H. You may banish a card in your hand or discard pile.
ENERGIZE 1E: You may banish an additional card in your hand or discard pile.","奖励： 获得3荣誉. 你可以从你的手牌或弃牌堆放逐一张卡牌.
充能 1E: 你可以放逐额外的卡牌在你的手牌或弃牌堆.",draft,kw_pass3;pass13,Firestorm Effigy,RoV,effect_text
car_fbf1f219b0ca,cards_lua,lua,,card=Herald of Doom;field=display_name;set=RoV,Herald of Doom,先驱末日,draft,,Herald of Doom,RoV,display_name
car_55df6cb9c439,cards_lua,lua,,card=Herald of Doom;field=effect_text;set=RoV,"REWARD: Gain 6H. Acquire or defeat a card in the center row without paying its cost.
ENERGIZE 7E: Instead, acquire and defeat all cards in the center row without paying their costs.","奖励： 获得6荣誉. 获取或 击败卡牌在中央牌列无需支付费用.
充能 7E: 改为， 获取和 击败所有卡牌在中央牌列无需支付费用.",draft,kw_pass3,Herald of Doom,RoV,effect_text
car_1cdc6fc97704,cards_lua,lua,,card=Lagoon Troll;field=display_name;set=RoV,Lagoon Troll,潟湖巨魔,draft,,Lagoon Troll,RoV,display_name
car_8d3c289f35ba,cards_lua,lua,,card=Lagoon Troll;field=effect_text;set=RoV,REWARD: Gain 2H. Draw a card.,奖励： 获得2荣誉. 抽一张牌.,draft,,Lagoon Troll,RoV,effect_text
car_8a1a3000d196,cards_lua,lua,,card=Mordant Widow;field=display_name;set=RoV,Mordant Widow,蚀骨寡妇,draft,,Mordant Widow,RoV,display_name
car_edeffe74d3ad,cards_lua,lua,,card=Mordant Widow;field=effect_text;set=RoV,"REWARD: Gain 4H. For each opponent, you choose and destroy a Construct they control.","奖励： 获得4荣誉. 以每位对手, 你选择和 摧毁一个神器其控制的.",draft,,Mordant Widow,RoV,effect_text
car_4998e41cd1fa,cards_lua,lua,,card=Protean Sea Slug;field=display_name;set=RoV,Protean Sea Slug,多变海蛞蝓,draft,,Protean Sea Slug,RoV,display_name
car_8e7065bc38b3,cards_lua,lua,,card=Protean Sea Slug;field=effect_text;set=RoV,REWARD: Gain 5H. Each opponent destroys all Constructs they control.,奖励： 获得5荣誉. 每位对手摧毁所有神器其控制的.,draft,kw_pass3,Protean Sea Slug,RoV,effect_text
car_93bb9719d11a,cards_lua,lua,,card=Raging Ursine;field=display_name;set=RoV,Raging Ursine,暴怒熊,draft,,Raging Ursine,RoV,display_name
car_e26f27117d2a,cards_lua,lua,,card=Raging Ursine;field=effect_text;set=RoV,"REWARD: Gain 3H.
ENERGIZE 2E: Gain 2R.","奖励： 获得3荣誉.
充能 2E: 获得2符文.",draft,kw_pass3,Raging Ursine,RoV,effect_text
car_595e63c937f4,cards_lua,lua,,card=Serpent Siren;field=display_name;set=RoV,Serpent Siren,巨蛇海妖,draft,,Serpent Siren,RoV,display_name
car_978ff1bc46f2,cards_lua,lua,,card=Serpent Siren;field=effect_text;set=RoV,"REWARD: Gain 1H.
",奖励： 获得1荣誉.,draft,,Serpent Siren,RoV,effect_text
car_906441236a58,cards_lua,lua,,"card=Terrus, Paragon of Strife;field=display_name;set=RoV","Terrus, Paragon of Strife",特鲁斯·争斗典范,draft,,"Terrus, Paragon of Strife",RoV,display_name
car_061370e6e78c,cards_lua,lua,,"card=Terrus, Paragon of Strife;field=effect_text;set=RoV",REWARD: Gain 5H. Each opponent discards a random card from their hand. You may choose a card discarded this way and put it in your hand.,奖励： 获得5荣誉. 每位对手弃掉随机卡牌从其手牌. 你可以选择卡牌已弃掉以此方式，并将其放入你的手牌.,draft,pass6;pass13,"Terrus, Paragon of Strife",RoV,effect_text
car_6d77ec623ee5,cards_lua,lua,,card=Twisted Tyrant;field=display_name;set=RoV,Twisted Tyrant,扭曲暴君,draft,,Twisted Tyrant,RoV,display_name
car_e8fe157fa9f5,cards_lua,lua,,card=Twisted Tyrant;field=effect_text;set=RoV,"REWARD: Gain 6H.
ENERGIZE 3E: Draw three cards.","奖励： 获得6荣誉.
充能 3E: 抽三张牌.",draft,kw_pass3,Twisted Tyrant,RoV,effect_text
car_978c79543c64,cards_lua,lua,,card=Vault Sphinx;field=display_name;set=RoV,Vault Sphinx,宝库狮身人面,draft,,Vault Sphinx,RoV,display_name
car_7e404b2745cc,cards_lua,lua,,card=Vault Sphinx;field=effect_text;set=RoV,"REWARD: Gain 2H.
",奖励： 获得2荣誉.,draft,,Vault Sphinx,RoV,effect_text
car_7b6f2fcf41ff,cards_lua,lua,,card=Dark Energy Shard;field=display_name;set=DU,Dark Energy Shard,黑暗能量碎片,draft,,Dark Energy Shard,DU,display_name
car_63b70b745a55,cards_lua,lua,,card=Dark Energy Shard;field=effect_text;set=DU,"FATE: Each player may banish a card in their discard pile.
",天命： 每位玩家可以放逐一张卡牌在 其弃牌堆.,draft,,Dark Energy Shard,DU,effect_text
car_505006966dad,cards_lua,lua,,card=Anointed Askara;field=display_name;set=DU,Anointed Askara,涂油阿斯卡拉,draft,,Anointed Askara,DU,display_name
car_7a57ba153f3b,cards_lua,lua,,card=Anointed Askara;field=effect_text;set=DU,"Draw a card.
Once this turn, when you acquire a Hero or Consruct from the center row, put it into your hand.","抽一张牌.
本回合一次， 当你获取一个英雄或 神器从中央牌列, 将其放入你的手牌.",draft,pass6;pass11;pass13,Anointed Askara,DU,effect_text
car_b81e6cd73883,cards_lua,lua,,card=Arha Mentor;field=display_name;set=DU,Arha Mentor,亚哈导师,draft,,Arha Mentor,DU,display_name
car_08bebd0534bd,cards_lua,lua,,card=Arha Mentor;field=effect_text;set=DU,"ENERGIZE 2E: Draw a card.
You may banish a card from your hand. If you do, acquire a Mystic or Heavy Infantry without paying its cost and put it into your hand.","充能 2E: 抽一张牌.
你可以放逐一张卡牌从你的手牌. 若你如此做，无需支付费用获取秘教士或重装步兵，并将其放入你的手牌.",draft,kw_pass3;pass6;pass13,Arha Mentor,DU,effect_text
car_0fe97a09461e,cards_lua,lua,,card=Shardfinder Compass;field=display_name;set=DU,Shardfinder Compass,寻晶者罗盘,draft,,Shardfinder Compass,DU,display_name
car_6ee8472b7623,cards_lua,lua,,card=Shardfinder Compass;field=effect_text;set=DU,You may banish this to acquire all of the Treasures in the center row.,你可以放逐此牌以 获取所有的 宝藏s在中央牌列.,draft,,Shardfinder Compass,DU,effect_text
car_dcd9ae50a578,cards_lua,lua,,card=Valiant Ascetic;field=display_name;set=DU,Valiant Ascetic,勇毅苦行僧,draft,,Valiant Ascetic,DU,display_name
car_04240ad85cb5,cards_lua,lua,,card=Valiant Ascetic;field=effect_text;set=DU,You may banish this to defeat a Monster with cost 5P or less without paying its cost.,你可以放逐此牌以 击败一个怪物以 费用 5战力或更低无需支付费用.,draft,,Valiant Ascetic,DU,effect_text
car_df939ae5008a,cards_lua,lua,,"card=Veya, Handmaiden of Logos;field=display_name;set=DU","Veya, Handmaiden of Logos",维雅·逻各斯侍女,draft,,"Veya, Handmaiden of Logos",DU,display_name
car_70f5406a2f25,cards_lua,lua,,"card=Veya, Handmaiden of Logos;field=effect_text;set=DU","Choose one: Acquire a Hero with cost 6R or less without paying its cost, or defeat a Monster with cost 6P or less without paying its cost.
ENERGIZE 2E: Instead, you may choose both.","选择一项：获取一个英雄以 费用 6符文或更低无需支付费用, 或击败一个怪物以 费用 6战力或更低无需支付费用.
充能 2E: 改为， 你可以选择两者.",draft,kw_pass3;pass13,"Veya, Handmaiden of Logos",DU,effect_text
car_5a86da583482,cards_lua,lua,,card=Gemcatcher Spirit;field=display_name;set=DU,Gemcatcher Spirit,捕晶者精魂,draft,,Gemcatcher Spirit,DU,display_name
car_0b54ce4ddf29,cards_lua,lua,,card=Gemcatcher Spirit;field=effect_text;set=DU,"ENERGIZE 2E: Transform this into Otherworldly Guide. (Ignore the rest of this card's effect.)
Draw a card.","充能 2E: 将此牌转化为异界向导. (忽略此牌的其余卡牌之效果.)
抽一张牌.",draft,kw_pass3,Gemcatcher Spirit,DU,effect_text
car_7e2717520499,cards_lua,lua,,card=Otherworldly Guide;field=display_name;set=DU,Otherworldly Guide,异界向导,draft,,Otherworldly Guide,DU,display_name
car_5ea76d2288eb,cards_lua,lua,,card=Otherworldly Guide;field=effect_text;set=DU,Draw two cards.,抽两张牌.,draft,,Otherworldly Guide,DU,effect_text
car_c2b5b407c5e6,cards_lua,lua,,"card=Toric, Devoted Disciple;field=display_name;set=DU","Toric, Devoted Disciple",托里克·虔诚门徒,draft,,"Toric, Devoted Disciple",DU,display_name
car_77aeab31af83,cards_lua,lua,,"card=Toric, Devoted Disciple;field=effect_text;set=DU","ENERGIZE 4E: Transform this into Toric, Ascendant. (Ignore the rest of this card's effect.)
Copy the effect of a Hero in the center row.","充能 4E: 将此牌转化为托里克, 飞升者. (忽略此牌的其余卡牌之效果.)
复制效果的 英雄在中央牌列.",draft,kw_pass3,"Toric, Devoted Disciple",DU,effect_text
car_7f47adba64e3,cards_lua,lua,,"card=Toric, Ascendant;field=display_name;set=DU","Toric, Ascendant",托里克·飞升者,draft,,"Toric, Ascendant",DU,display_name
car_a65ea580ffac,cards_lua,lua,,"card=Toric, Ascendant;field=effect_text;set=DU",Acquire a Hero without paying its cost and put it into your hand.,获取一个英雄无需支付费用，并将其放入你的手牌.,draft,pass6;pass13,"Toric, Ascendant",DU,effect_text
car_5f41fc7b20b7,cards_lua,lua,,card=Dendris the Gladewyrm;field=display_name;set=DU,Dendris the Gladewyrm,登德里斯林间巨虫,draft,,Dendris the Gladewyrm,DU,display_name
car_52c30d4250b0,cards_lua,lua,,card=Dendris the Gladewyrm;field=effect_text;set=DU,"Gain 2R, 2P, and 2H.
ENERGIZE 3E: Gain an additional 2R, 2P, and 2H.","获得2符文, 2战力, 和 2荣誉.
充能 3E: 获得额外的 2符文, 2战力, 和 2荣誉.",draft,kw_pass3,Dendris the Gladewyrm,DU,effect_text
car_82d3270dcea1,cards_lua,lua,,card=Gem-Eater Leprechaun;field=display_name;set=DU,Gem-Eater Leprechaun,噬晶小矮妖,draft,,Gem-Eater Leprechaun,DU,display_name
car_74182e419bf6,cards_lua,lua,,card=Gem-Eater Leprechaun;field=effect_text;set=DU,Gain 2R and 2E.,获得2符文和 2E.,draft,,Gem-Eater Leprechaun,DU,effect_text
car_93f65d26d895,cards_lua,lua,,"card=Moken, the Huntmaster;field=display_name;set=DU","Moken, the Huntmaster",莫肯·猎主,draft,,"Moken, the Huntmaster",DU,display_name
car_f03607fe9973,cards_lua,lua,,"card=Moken, the Huntmaster;field=effect_text;set=DU","Gain 5H.
At the end of the game, Moken, the Huntmaster's honor value is equal to the number of Treasure cards in your deck.","获得 5 荣誉。
游戏结束时，猎主莫肯的荣誉值等同于你牌库中宝藏卡的数量。",draft,pass6;pass13,"Moken, the Huntmaster",DU,effect_text
car_ff0ea1b6a7b5,cards_lua,lua,,card=Mosaic Horn;field=display_name;set=DU,Mosaic Horn,镶嵌号角,draft,,Mosaic Horn,DU,display_name
car_6eb64960e5ae,cards_lua,lua,,card=Mosaic Horn;field=effect_text;set=DU,"ENERGIZE 2E: Once this turn, gain 2R.",充能 2E: 本回合一次， 获得2符文.,draft,kw_pass3;pass11,Mosaic Horn,DU,effect_text
car_66424cbbd0a1,cards_lua,lua,,card=Raven Siren;field=display_name;set=DU,Raven Siren,乌鸦海妖,draft,,Raven Siren,DU,display_name
car_0569670ba42b,cards_lua,lua,,card=Raven Siren;field=effect_text;set=DU,"Gain 1R.
ENERGIZE: You pay 1R less for each 1E you have gained this turn the next time you acquire a Hero this turn.","获得1符文.
充能： 你支付 1符文少支付以 每个 1E你拥有已获得本回合下次你获取一个英雄本回合.",draft,pass6,Raven Siren,DU,effect_text
car_ed3a9a78cc98,cards_lua,lua,,card=Honiskrot Tribesman;field=display_name;set=DU,Honiskrot Tribesman,霍尼斯克洛特部族人,draft,,Honiskrot Tribesman,DU,display_name
car_59d545730a90,cards_lua,lua,,card=Honiskrot Tribesman;field=effect_text;set=DU,"ENERGIZE 2E: Transform this into Honiskrot Chieftain. (Ignore the rest of this card's effect.)
Gain 1R.","充能 2E: 将此牌转化为霍尼斯克洛特酋长. (忽略此牌的其余卡牌之效果.)
获得1符文.",draft,kw_pass3,Honiskrot Tribesman,DU,effect_text
car_03d7d4a96890,cards_lua,lua,,card=Honiskrot Chieftain;field=display_name;set=DU,Honiskrot Chieftain,霍尼斯克洛特酋长,draft,,Honiskrot Chieftain,DU,display_name
car_80d655828b08,cards_lua,lua,,card=Honiskrot Chieftain;field=effect_text;set=DU,Gain 3R.,获得3符文.,draft,,Honiskrot Chieftain,DU,effect_text
car_ae747affd1cd,cards_lua,lua,,"card=Jakeb, Cobra Shaman;field=display_name;set=DU","Jakeb, Cobra Shaman",杰克布·眼镜蛇萨满,draft,,"Jakeb, Cobra Shaman",DU,display_name
car_21a488f2b1e4,cards_lua,lua,,"card=Jakeb, Cobra Shaman;field=effect_text;set=DU","ENERGIZE 4E: Transform this into Jakeb, Cobra King. (Ignore the rest of this card's effect.)
Gain 3H.","充能 4E: 将此牌转化为杰克布, 眼镜蛇王. (忽略此牌的其余卡牌之效果.)
获得3荣誉.",draft,kw_pass3,"Jakeb, Cobra Shaman",DU,effect_text
car_1a5aebcb21f1,cards_lua,lua,,"card=Jakeb, Cobra King;field=display_name;set=DU","Jakeb, Cobra King",杰克布·眼镜蛇王,draft,,"Jakeb, Cobra King",DU,display_name
car_eb708a62d318,cards_lua,lua,,"card=Jakeb, Cobra King;field=effect_text;set=DU","Gain 6H.
When you gain honor from another card this turn, gain twice that much honor instead.","获得6荣誉.
当你 获得荣誉从 另一卡牌本回合, 获得两次该 等量的荣誉改为.",draft,,"Jakeb, Cobra King",DU,effect_text
car_11e9a2b6a194,cards_lua,lua,,card=Charging Chamber;field=display_name;set=DU,Charging Chamber,充能室,draft,,Charging Chamber,DU,display_name
car_819ace510011,cards_lua,lua,,card=Charging Chamber;field=effect_text;set=DU,"Once per turn, when you play a Mechana Construct (including this one), gain 1E.","每回合一次，当你 打出机械神器 (包括此牌), 获得1E.",draft,pass6,Charging Chamber,DU,effect_text
car_cfe8e7101144,cards_lua,lua,,card=Crystalline Monk;field=display_name;set=DU,Crystalline Monk,水晶僧侣,draft,,Crystalline Monk,DU,display_name
car_cf9911a91928,cards_lua,lua,,card=Crystalline Monk;field=effect_text;set=DU,"Gain 2R.
You may move a Treasure from underneath a card in the center row to another card in the center row.","获得 2 符文。
你可以将中央牌列某张牌下方的一张宝藏移到另一张中央牌列卡牌下方。",draft,pass4,Crystalline Monk,DU,effect_text
car_61bce31142a4,cards_lua,lua,,card=Hedron Dredger;field=display_name;set=DU,Hedron Dredger,多面体挖掘者,draft,,Hedron Dredger,DU,display_name
car_e844bcab5c18,cards_lua,lua,,card=Hedron Dredger;field=effect_text;set=DU,"Once per turn, if you control three or more Mechana Constructs, you may Energize a Construct you control.","每回合一次，若你控制的三 或更高机械神器, 你可以充能神器你控制的.",draft,,Hedron Dredger,DU,effect_text
car_7261f8de1e32,cards_lua,lua,,card=Replication Drone;field=display_name;set=DU,Replication Drone,复制无人机,draft,,Replication Drone,DU,display_name
car_42162721339c,cards_lua,lua,,card=Replication Drone;field=effect_text;set=DU,You are considered to control an additional Mechana Construct.,你为 视为以 控制额外的机械神器.,draft,,Replication Drone,DU,effect_text
car_1000674b2db9,cards_lua,lua,,card=Scrap Scrabbler;field=display_name;set=DU,Scrap Scrabbler,废料翻捡者,draft,,Scrap Scrabbler,DU,display_name
car_8ece5d45bd79,cards_lua,lua,,card=Scrap Scrabbler;field=effect_text;set=DU,"ENERGIZE 2E: Transform this into Scrabbling Squad. (Ignore the rest of this card's effect.)
Gain 1R and 1P.","充能 2E: 将此牌转化为翻捡小队. (忽略此牌的其余卡牌之效果.)
获得1符文和 1战力.",draft,kw_pass3,Scrap Scrabbler,DU,effect_text
car_0a36a81f8993,cards_lua,lua,,card=Scrabbling Squad;field=display_name;set=DU,Scrabbling Squad,翻捡小队,draft,,Scrabbling Squad,DU,display_name
car_90e6d80f1fe0,cards_lua,lua,,card=Scrabbling Squad;field=effect_text;set=DU,Gain 2R and 2P.,获得2符文和 2战力.,draft,,Scrabbling Squad,DU,effect_text
car_21eb6a3107d9,cards_lua,lua,,card=Yolothian Monolith;field=display_name;set=DU,Yolothian Monolith,约洛斯巨石,draft,,Yolothian Monolith,DU,display_name
car_88e3f3fd03c8,cards_lua,lua,,card=Yolothian Monolith;field=effect_text;set=DU,"ENERGIZE 4E: Transform this into Yolocryx, the Guardian and put it into your hand.","充能 4E: 将此牌转化为约洛克瑞克斯, 守卫，并将其放入你的手牌.",draft,kw_pass3;pass6;pass13,Yolothian Monolith,DU,effect_text
car_49496bd42739,cards_lua,lua,,"card=Yolocryx, the Guardian;field=display_name;set=DU","Yolocryx, the Guardian",约洛克瑞克斯·守卫,draft,,"Yolocryx, the Guardian",DU,display_name
car_3599cb17aad8,cards_lua,lua,,"card=Yolocryx, the Guardian;field=effect_text;set=DU","Gain 5P and an additional 1P for each Mechana Construct you control.
When you play a Mechana Construct, you may return this from your discard pile to your hand.","获得5战力和 额外的 1战力以 每个机械神器你控制的.
当你 打出机械神器, 你可以将此牌返回从 你的弃牌堆以 你的手牌.",draft,,"Yolocryx, the Guardian",DU,effect_text
car_f997d9e6393e,cards_lua,lua,,card=Arbiter of the Lost;field=display_name;set=DU,Arbiter of the Lost,仲裁者迷失,draft,,Arbiter of the Lost,DU,display_name
car_a1e2fb2841e0,cards_lua,lua,,card=Arbiter of the Lost;field=effect_text;set=DU,"Gain 2E.
You may banish a card in your hand or discard pile.","获得2E.
你可以从你的手牌或弃牌堆放逐一张卡牌.",draft,pass13,Arbiter of the Lost,DU,effect_text
car_e1a94ef17d4b,cards_lua,lua,,card=Nightmare Sentinel;field=display_name;set=DU,Nightmare Sentinel,梦魇哨卫,draft,,Nightmare Sentinel,DU,display_name
car_657c349e675f,cards_lua,lua,,card=Nightmare Sentinel;field=effect_text;set=DU,"Gain 2P.
The next time you defeat a Monster in the center row this turn, you may banish a card in your hand or discard pile.","获得2战力.
本回合下次你在中央牌列击败怪物时, 你可以从你的手牌或弃牌堆放逐一张卡牌.",draft,pass13,Nightmare Sentinel,DU,effect_text
car_e4800c2fd3cc,cards_lua,lua,,card=Nyxian Ritualist;field=display_name;set=DU,Nyxian Ritualist,尼克斯祭仪师,draft,,Nyxian Ritualist,DU,display_name
car_51643bbcb696,cards_lua,lua,,card=Nyxian Ritualist;field=effect_text;set=DU,Gain 3P and 3E.,获得3战力和 3E.,draft,,Nyxian Ritualist,DU,effect_text
car_bc7148635283,cards_lua,lua,,card=Riftwalker's Axe;field=display_name;set=DU,Riftwalker's Axe,裂隙行者的斧,draft,,Riftwalker's Axe,DU,display_name
car_4c46f03e01f0,cards_lua,lua,,card=Riftwalker's Axe;field=effect_text;set=DU,"ENERGIZE 2E: Once this turn, gain 2P.",充能 2E: 本回合一次， 获得2战力.,draft,kw_pass3;pass11,Riftwalker's Axe,DU,effect_text
car_354d93e9d795,cards_lua,lua,,card=Voidsworn Warrior;field=display_name;set=DU,Voidsworn Warrior,誓虚战士,draft,,Voidsworn Warrior,DU,display_name
